FID_1_1,DBA_Edited,Yelp_Name,NOT_FOUND,CLOSED,Temp_CLOSE,TempOrPerm,Years_Open,GasStation,DollarStor,ChainFastF,PRIMARY_LI,Secondary_,ADDRESS,City,State,FullAddres,Lat,Long,lname,GEOID,BUFF_DIST,Count_Closed,Count_Open,Bus_Tot,Prop_Closed,DistDowntown
258,Reyes-Liquors,Reyes Liquors,0,0,0,0,NA,0,0,0,LiquorA,,1187 Westminster St,Providence,RI,"1187 Westminster St, Providence, RI",41.8171016,-71.4284174,Federal Hill,44007001100,0.25,0,21,21,0,0.641740922
321,Rhode-Island-Yummy,Rhode Island yummy,0,0,0,0,NA,0,0,0,FoodDisp,,724 Cranston St,Providence,RI,"724 Cranston St, Providence, RI",41.8047109,-71.4379837,West End,44007001400,0.25,0,12,12,0,1.664146061
628,Rhode-Runner,Rhode Runner,0,0,0,0,NA,0,0,0,SundaySale,,657 North Main St,Providence,RI,"657 North Main St, Providence, RI",41.838627,-71.408906,Mount Hope,44007003100,0.25,0,5,5,0,0.309714987
629,Richmond-Auto-Repair,Richmond Auto Repair,0,0,0,0,NA,0,0,0,MoVehRep,,700 North Main St,Providence,RI,"700 North Main St, Providence, RI",41.8396769,-71.4094346,Mount Hope,44007003100,0.25,0,6,6,0,0.355395858
403,RI-Collision-Sales-&-Service,RI Collision Sales & Service,1,0,0,0,NA,0,0,0,SecHandAut,,195 Valley St,Providence,RI,"195 Valley St, Providence, RI",41.8221784,-71.439723,Olneyville,44007001900,0.25,0,20,20,0,1.35110983
141,RI-Convention-Center,Rhode Island Convention Center,0,0,0,0,NA,0,0,0,LiquorJ,,1 Sabin St,Providence,RI,"1 Sabin St, Providence, RI",41.8242531,-71.4169345,Downtown,44007000800,0.25,8,61,69,0.116,0
434,Rico-Pollo-Restaurante,Rico Pollo Restaurante,0,0,0,0,NA,0,0,0,FoodDisp,,1080 Chalkstone Ave,Providence,RI,"1080 Chalkstone Ave, Providence, RI",41.8321605,-71.4437002,Valley,44007002200,0.25,1,26,27,0.037,1.749620691
404,Riffraff-Bookstore-and-Bar,Riffraff Bookstore and Bar,0,0,0,0,NA,0,0,0,LiquorC,,60 Valley St,Providence,RI,"60 Valley St, Providence, RI",41.8191808,-71.4408825,Olneyville,44007001900,0.25,1,19,20,0.05,1.438799196
338,RI-Food-Bank,RI Food Bank,1,0,0,0,NA,0,0,0,FoodDisp,,200 Niantic Ave,Providence,RI,"200 Niantic Ave, Providence, RI",41.7968157,-71.4378321,Reservoir,44007001500,0.25,0,2,2,0,2.039635637
142,RI-Music-&-Arts-Festival,RI Music & Arts Festival,1,0,0,0,NA,0,0,0,LiquorFF,,0 Various St,Providence,RI,"0 Various St, Providence, RI",41.8239891,-71.4128343,Downtown,44007000800,0.25,9,110,119,0.076,0
143,RI-Philharmonic-Orchestra-&-Music-School,RI Philharmonic Orchestra and Music School,0,0,0,0,NA,0,0,0,Entertain,,25 Dorrance St,Providence,RI,"25 Dorrance St, Providence, RI",41.8239932,-71.4129367,Downtown,44007000800,0.25,9,109,118,0.076,0
525,Robert--Half-International--3800,Robert Half International 3800,0,0,0,0,NA,0,0,0,EmplAgen,,275 Promenade St,Providence,RI,"275 Promenade St, Providence, RI",41.8297663,-71.4201959,Smith Hill,44007002500,0.25,1,25,26,0.038,0.165716616
358,Roberto-Auto-Repair,Roberto Auto Repair,1,0,0,0,NA,0,0,0,MoVehRep,,611 Hartford Ave,Providence,RI,"611 Hartford Ave, Providence, RI",41.8197693,-71.4647913,Hartford,44007001800,0.25,0,10,10,0,3.086983896
18,Robert-s-Deli,Robert's Deli,0,0,0,0,NA,0,0,0,FoodDisp,,1282 Chalkstone Ave,Providence,RI,"1282 Chalkstone Ave, Providence, RI",41.8323459,-71.4512347,Mount Pleasant,44007002102,0.25,0,3,3,0,2.252739284
214,Rock-&-Rye,Rock & Rye,0,0,0,0,NA,0,0,0,LiquorBvic,,224 Atwells Ave,Providence,RI,"224 Atwells Ave, Providence, RI",41.8233296,-71.4253676,Federal Hill,44007000900,0.25,3,40,43,0.07,0.36469945
294,Rockys-Market,Rocky's Market,0,0,0,0,NA,0,0,0,FoodDisp,,19 Messer St,Providence,RI,"19 Messer St, Providence, RI",41.81519,-71.4371024,West End,44007001300,0.25,1,9,10,0.1,1.245991478
610,Rodi-s-Sunoco,Rodi's Sunoco Service,0,0,0,0,NA,0,0,0,MoVehRep,,597 Branch Ave,Providence,RI,"597 Branch Ave, Providence, RI",41.8526056,-71.4248342,Charles,44007002900,0.25,1,9,10,0.1,1.372945553
359,RODRIGUEZ-MEAT-MARKET,Rodriguez Meat Market,1,0,0,0,NA,0,0,0,FoodDisp,,400 Hartford Ave,Providence,RI,"400 Hartford Ave, Providence, RI",41.81821,-71.4569691,Hartford,44007001800,0.25,0,10,10,0,2.553289789
746,Roma Capoccia,Roma Capoccia - CLOSED,0,1,0,1,0.5,0,0,0,LiquorBvic,,468 Wickenden St,Providence,RI,"468 Wickenden St, Providence, RI",41.8204364,-71.3937202,Fox Point,44007003700,0.25,1,26,27,0.037,0.732499229
867,ROMANA-MUFFLER-REPAIR,Romana Muffler Repair,1,0,0,0,NA,0,0,0,MoVehRep,,11 Lenox Ave,Providence,RI,"11 Lenox Ave, Providence, RI",41.7983418,-71.415362,Elmwood,44007000200,0.25,1,18,19,0.053,1.141991564
284,Roque-s-Cafeteria,Roques's Cafeteria,0,0,0,0,NA,0,0,0,FoodDisp,,318 Cranston St,Providence,RI,"318 Cranston St, Providence, RI",41.8126305,-71.4293324,West End,44007001200,0.25,0,12,12,0,0.855090543
144,Rosalina-RI,Rosalina,0,0,0,0,NA,0,0,0,LiquorBvic,,50 Aborn St,Providence,RI,"50 Aborn St, Providence, RI",41.821988,-71.415743,Downtown,44007000800,0.25,6,75,81,0.074,0
747,Round-the-Corner-Cafe,Round the Corner,0,0,0,0,NA,0,0,0,LiquorBvic,,12 Governor St,Providence,RI,"12 Governor St, Providence, RI",41.820524,-71.3939387,Fox Point,44007003700,0.25,3,24,27,0.111,0.722560869
814,Royal-Fried-Chicken,Royal Fried Chicken,0,0,0,0,NA,0,0,0,FoodDisp,,532 Manton Ave B,Providence,RI,"532 Manton Ave B, Providence, RI",41.8258447,-71.4586693,Manton,44007002000,0.25,0,9,9,0,2.675034848
259,ROYAL-LUNCH,Royal Lunch,0,0,0,0,NA,0,0,0,FoodDisp,,1179 Westminster St,Providence,RI,"1179 Westminster St, Providence, RI",41.8171277,-71.4282434,Federal Hill,44007001100,0.25,0,21,21,0,0.63015244
145,RUBY-THAI-KITCHEN,Ruby Thai Kitchen,0,0,0,0,NA,0,0,0,FoodDisp,,1 Providence Place Mal,Providence,RI,"1 Providence Place Mal, Providence, RI",41.8291881,-71.4168073,Downtown,44007000800,0.25,1,33,34,0.029,0
146,RWP-Botanical-Center,RWP Botanical Center,1,0,0,0,NA,0,0,0,Entertain,,25 Dorrance St,Providence,RI,"25 Dorrance St, Providence, RI",41.8239932,-71.4129367,Downtown,44007000800,0.25,9,109,118,0.076,0
19,S-&-K-Food-Mart,S & K Food Mart,1,0,0,0,NA,0,0,0,FoodDisp,,1081 Atwells Ave,Providence,RI,"1081 Atwells Ave, Providence, RI",41.8255643,-71.4536298,Mount Pleasant,44007002102,0.25,0,21,21,0,2.32592998
435,S-&-S-Auto-Sales-&-Repair,S & S Auto Sales & Repair,1,0,0,0,NA,0,0,0,SecHandAut,,432 Valley St,Providence,RI,"432 Valley St, Providence, RI",41.8282744,-71.4352008,Valley,44007002200,0.25,0,12,12,0,1.108098909
778,S7ven Creamery,S7ven Creamery,0,0,0,0,NA,0,0,0,FoodDisp,,219 Thayer St,Providence,RI,"219 Thayer St, Providence, RI",41.827589,-71.4003198,College Hill,44007003601,0.25,1,27,28,0.036,0.489088753
260,Saint Monday,Saint Monday,0,0,1,1,0.5,0,0,0,LiquorBvic,,393 West Fountain St,Providence,RI,"393 West Fountain St, Providence, RI",41.8189645,-71.4227737,Federal Hill,44007001100,0.25,0,23,23,0,0.23461005
147,Saki-s-Pizza,Sakis Pizza,0,0,0,0,NA,0,0,0,LiquorBvic,,199 Weybosset St,Providence,RI,"199 Weybosset St, Providence, RI",41.8219057,-71.4126015,Downtown,44007000800,0.25,6,101,107,0.056,0
748,Sakura-Restaurant,Sakura Restaurant,0,0,0,0,NA,0,0,0,FoodDisp,,231 Wickenden St,Providence,RI,"231 Wickenden St, Providence, RI",41.8193126,-71.3986267,Fox Point,44007003700,0.25,2,21,23,0.087,0.400586923
571,Salina-Market,Salina Market,1,0,0,0,NA,0,0,0,FoodDisp,,103 Hawkins St,Providence,RI,"103 Hawkins St, Providence, RI",41.8482999,-71.4258718,Wanskuck,44007002700,0.25,0,12,12,0,1.150514775
20,Sal-s-Bakery-Inc,Sal's Bakery,0,0,0,0,NA,0,0,0,FoodDisp,,1288 Chalkstone Ave,Providence,RI,"1288 Chalkstone Ave, Providence, RI",41.8323709,-71.4514493,Mount Pleasant,44007002102,0.25,0,3,3,0,2.267538829
216,SALVATORE-S-CAFE,Salvatore's - CLOSED,0,1,0,1,1,0,0,0,LiquorBvic,,271 Atwells Ave,Providence,RI,"271 Atwells Ave, Providence, RI",41.823732,-71.427143,Federal Hill,44007000900,0.25,2,34,36,0.056,0.49036939
572,Sam-s-Market,Sam's Market,0,0,0,0,NA,0,0,0,FoodDisp,,222 Admiral St,Providence,RI,"222 Admiral St, Providence, RI",41.8438657,-71.423837,Wanskuck,44007002700,0.25,0,3,3,0,0.820558407
588,Sam-s-Tobacco-&-Convenience,Sam's Tobacco & Convinience,0,0,0,0,NA,0,0,0,FoodDisp,,776 Douglas Ave,Providence,RI,"776 Douglas Ave, Providence, RI",41.8500332,-71.4337631,Wanskuck,44007002800,0.25,0,4,4,0,1.606930588
899,Sanchez-Market,Sanchez Market,0,0,0,0,NA,0,0,0,FoodDisp,,676 Broad St,Providence,RI,"676 Broad St, Providence, RI",41.805592,-71.4195135,Upper South Providence,44007000400,0.25,0,8,8,0,0.822207577
550,Sandoval-Auto-Sales-&-Repair,Sandoval Auto Sales & Ser,0,0,0,0,NA,0,0,0,MoVehRep,,15 Camden Ave,Providence,RI,"15 Camden Ave, Providence, RI",41.8358009,-71.425392,Smith Hill,44007002600,0.25,0,20,20,0,0.617346786
436,Santana-Market,Santana Market,1,0,0,0,NA,0,0,0,FoodDisp,,100 Harold St,Providence,RI,"100 Harold St, Providence, RI",41.8296198,-71.4388588,Valley,44007002200,0.25,0,20,20,0,1.377060122
633,Savers,Savers,0,0,0,0,NA,0,0,0,SecHandStore,,201 Branch Ave,Providence,RI,"201 Branch Ave, Providence, RI",41.8473772,-71.4124033,Mount Hope,44007003300,0.25,0,5,5,0,0.861170594
868,Savers-Mart,Savers Mart - CLOSED,0,1,0,1,NA,0,0,0,FoodDisp,,871 Elmwood Ave,Providence,RI,"871 Elmwood Ave, Providence, RI",41.7886512,-71.4213091,Elmwood,44007000200,0.25,0,5,5,0,1.928734613
749,Sawadee-Thai-Restaurant,Sawaddee Thai Restaurant,0,0,0,0,NA,0,0,0,FoodDisp,,93 Hope St,Providence,RI,"93 Hope St, Providence, RI",41.8217634,-71.3962848,Fox Point,44007003700,0.25,3,30,33,0.091,0.57181618
261,SCHASTEA,Schastea,0,0,0,0,NA,0,0,0,FoodDisp,,300 Broadway,Providence,RI,"300 Broadway, Providence, RI",41.8200687,-71.4274667,Federal Hill,44007001100,0.25,1,30,31,0.032,0.510745799
826,Schnitzer-Northeast,Schnitzer Northeast,0,0,0,0,NA,0,0,0,JunkShop,,55 Fields Point Rd,Providence,RI,"55 Fields Point Rd, Providence, RI",41.7909334,-71.3866587,Washington Park,44007000101,0.25,0,1,1,0,1.778340659
217,Scialo-Bakery,Scialo Bros. Bakery,0,0,0,0,NA,0,0,0,FoodDisp,,257 Atwells Ave,Providence,RI,"257 Atwells Ave, Providence, RI",41.8236867,-71.4265381,Federal Hill,44007000900,0.25,3,37,40,0.075,0.448571652
960,Scrap-X,Scrap X,1,0,0,0,NA,0,0,0,SecHandStore,,278 Allens Ave,Providence,RI,"278 Allens Ave, Providence, RI",41.8056824,-71.4019236,Lower South Providence,44007000600,0.25,1,5,6,0.167,0.447482303
961,SEAPLANE-DINER,Seaplane Diner,0,0,0,0,NA,0,0,0,FoodDisp,,307 Allens Ave,Providence,RI,"307 Allens Ave, Providence, RI",41.8047076,-71.4024602,Lower South Providence,44007000600,0.25,1,6,7,0.143,0.5140588
262,Seven-Stars-Bakery,Seven Stars Bakery,0,0,0,0,NA,0,0,0,FoodDisp,,342 Broadway,Providence,RI,"342 Broadway, Providence, RI",41.8197249,-71.4289689,Federal Hill,44007001100,0.25,0,20,20,0,0.617317044
661,Seven-Stars-Bakery,Seven Stars Bakery,0,0,0,0,NA,0,0,0,FoodDisp,,820 Hope St,Providence,RI,"820 Hope St, Providence, RI",41.8496241,-71.3950907,Hope,44007003300,0.25,0,18,18,0,1.521613695
706,Shaking-Crab,Shaking Crab - Providence,0,0,0,0,NA,0,0,0,LiquorBvic,,284 Thayer St,Providence,RI,"284 Thayer St, Providence, RI",41.8296483,-71.4009911,College Hill,44007003602,0.25,1,26,27,0.037,0.544163016
869,SHANNON-MOTORS,Shannon Motors,0,0,0,0,NA,0,0,0,SecHandAut,,40 Reservoir Ave,Providence,RI,"40 Reservoir Ave, Providence, RI",41.7961769,-71.4257782,Elmwood,44007000200,0.25,0,11,11,0,1.596744388
662,Shell,Shell,0,0,0,0,NA,1,0,0,FoodDisp,,1075 North Main St,Providence,RI,"1075 North Main St, Providence, RI",41.8496661,-71.4027551,Hope,44007003300,0.25,0,5,5,0,1.182943659
671,Shell,Shell,0,0,0,0,NA,1,0,0,FoodDisp,,1100 Hope St,Providence,RI,"1100 Hope St, Providence, RI",41.856932,-71.3915353,Hope,44007003300,0.25,0,5,5,0,2.053186837
750,Shell,Shell,0,0,0,0,NA,1,0,0,FoodDisp,,457 Benefit St,Providence,RI,"457 Benefit St, Providence, RI",41.8189103,-71.4001574,Fox Point,44007003700,0.25,2,19,21,0.095,0.29521992
611,Shell,Shell,0,0,0,0,NA,1,0,0,FoodDisp,,598 Branch Ave,Providence,RI,"598 Branch Ave, Providence, RI",41.8520941,-71.4245791,Charles,44007002900,0.25,1,7,8,0.125,1.333400668
827,Shell-Oil-Products-US,Shell,0,0,0,0,NA,1,0,0,StoPetrol,,520 Allens Ave,Providence,RI,"520 Allens Ave, Providence, RI",41.7979119,-71.397236,Washington Park,44007000101,0.25,0,1,1,0,1.022759311
501,Shop-and-Go,Shop and Go,0,0,0,0,NA,0,0,0,FoodDisp,,216 Union Ave,Providence,RI,"216 Union Ave, Providence, RI",41.8075717,-71.44399,Silver Lake,44007001600,0.25,2,8,10,0.2,1.901004458
405,Showcase-Laundromat,Showcase Laundromat,0,0,0,0,NA,0,0,0,Laundry,,65 Manton Ave,Providence,RI,"65 Manton Ave, Providence, RI",41.8184633,-71.4443784,Olneyville,44007001900,0.25,1,25,26,0.038,1.684826664
218,Siena,Siena,0,0,0,0,NA,0,0,0,LiquorBvic,,238 Atwells Ave,Providence,RI,"238 Atwells Ave, Providence, RI",41.8233999,-71.4259011,Federal Hill,44007000900,0.25,3,39,42,0.071,0.401934635
526,Sikhay-Market,Sikhay Market,1,0,0,0,NA,0,0,0,FoodDisp,,691 Chalkstone Ave,Providence,RI,"691 Chalkstone Ave, Providence, RI",41.834414,-71.429927,Smith Hill,44007002500,0.25,0,11,11,0,0.876068923
796,Silver-Lake-Liquors,Silver Lake Liquors,0,0,0,0,NA,0,0,0,LiquorA,,311 Pocasset Ave,Providence,RI,"311 Pocasset Ave, Providence, RI",41.806629,-71.4572547,Silver Lake,44007001700,0.25,0,11,11,0,2.760367748
751,SILVER-STAR-BAKERY,Silver Star Bakery,0,0,0,0,NA,0,0,0,FoodDisp,,150 Ives St,Providence,RI,"150 Ives St, Providence, RI",41.822422,-71.3921901,Fox Point,44007003700,0.25,2,20,22,0.091,0.858755091
406,Sime-Market,Sime Market,1,0,0,0,NA,0,0,0,FoodDisp,,72 Appleton St,Providence,RI,"72 Appleton St, Providence, RI",41.8203547,-71.4444307,Olneyville,44007001900,0.25,1,25,26,0.038,1.677541747
828,Sims-Metal-Management,Sims Metal Management,0,0,0,0,NA,0,0,0,JunkShop,,30 Fields Point Dr,Providence,RI,"30 Fields Point Dr, Providence, RI",41.789642,-71.386753,Washington Park,44007000101,0.25,0,1,1,0,1.849350569
233,Sin-Desserts,Sin Desserts,0,0,0,0,NA,0,0,0,LiquorBvic,,1413 Westminster St,Providence,RI,"1413 Westminster St, Providence, RI",41.8165799,-71.4328516,Federal Hill,44007001000,0.25,1,15,16,0.063,0.936806498
148,SKYLINE-AT-WATERPLACE,Skyline at Waterplace,0,0,0,0,NA,0,0,0,LiquorBvic,,1 Finance Way,Providence,RI,"1 Finance Way, Providence, RI",41.8274973,-71.414266,Downtown,44007000800,0.25,4,45,49,0.082,0
267,Slow-Rhode,The Slow Rhode,0,0,0,0,NA,0,0,0,LiquorBvic,,425 West Fountain St,Providence,RI,"425 West Fountain St, Providence, RI",41.8189462,-71.4239388,Federal Hill,44007001100,0.25,1,26,27,0.037,0.307384596
149,Small-Point-Cafe,Small Point Caf├⌐,0,0,0,0,NA,0,0,0,FoodDisp,,230 Westminster St,Providence,RI,"230 Westminster St, Providence, RI",41.8228568,-71.4123672,Downtown,44007000800,0.25,8,109,117,0.068,0
551,Smith-Hill-Laundromat,Smith Hill Laundromat,1,0,0,0,NA,0,0,0,Laundry,,411 Smith St,Providence,RI,"411 Smith St, Providence, RI",41.8351518,-71.4250104,Smith Hill,44007002600,0.25,0,22,22,0,0.574243154
552,SMITH-HILL-LIQUORS,Smith Hill Liquors,0,0,0,0,NA,0,0,0,LiquorA,,461 Smith St,Providence,RI,"461 Smith St, Providence, RI",41.8356395,-71.4262749,Smith Hill,44007002600,0.25,0,20,20,0,0.667810687
553,smith-hill-market,Smith Hill Market,0,0,0,0,NA,0,0,0,FoodDisp,,194 Douglas Ave,Providence,RI,"194 Douglas Ave, Providence, RI",41.8371321,-71.4224461,Smith Hill,44007002600,0.25,0,18,18,0,0.454993393
707,SNEAKER-JUNKIES,Sneaker Junkies,0,0,0,0,NA,0,0,0,SundaySale,,290 Thayer St,Providence,RI,"290 Thayer St, Providence, RI",41.8298515,-71.4010117,College Hill,44007003602,0.25,1,26,27,0.037,0.551476612
591,SNOOKERS,Snookers,0,0,0,0,NA,0,0,0,LiquorBvic,,53 Ashburton St,Providence,RI,"53 Ashburton St, Providence, RI",41.8377582,-71.4148358,Mount Hope,44007002900,0.25,0,6,6,0,0.205907726
150,SNOWDEN-DINING,Snowden Dining Center,0,0,0,0,NA,0,0,0,FoodDisp,,32 Page St,Providence,RI,"32 Page St, Providence, RI",41.8215533,-71.4116081,Downtown,44007000800,0.25,6,104,110,0.055,0
285,Solution-Auto-Sales-&-Body,Scott Volkswagen,0,0,0,0,NA,0,0,0,SecHandAut,,17 Warren St,Providence,RI,"17 Warren St, Providence, RI",41.8108217,-71.4244332,West End,44007001200,0.25,0,17,17,0,0.701564594
938,sonnia-s-jewelry,Sonnia's Jewelry,0,0,0,0,NA,0,0,0,SecHandStore,,934 Broad St,Providence,RI,"934 Broad St, Providence, RI",41.799122,-71.4154183,Lower South Providence,44007000500,0.25,0,17,17,0,1.098987797
502,Sophia-Laundromat,Sofia's Alteration & Cleaners,0,0,0,0,NA,0,0,0,Laundry,,215 Union Ave,Providence,RI,"215 Union Ave, Providence, RI",41.8078578,-71.4440687,Silver Lake,44007001600,0.25,2,8,10,0.2,1.896600589
527,Sophia-s-Market,Sophia's Market,1,0,0,0,NA,0,0,0,FoodDisp,,524 Smith St,Providence,RI,"524 Smith St, Providence, RI",41.836034,-71.428088,Smith Hill,44007002500,0.25,0,17,17,0,0.793679079
219,South-Beach-Cafe,South Beach Restaurant & Lounge,0,0,0,0,NA,0,0,0,LiquorBvic,,336 Atwells Ave,Providence,RI,"336 Atwells Ave, Providence, RI",41.8236228,-71.4289848,Federal Hill,44007000900,0.25,3,28,31,0.097,0.615550096
151,South-Main-St-Lot,South Main St Lot,1,0,0,0,NA,0,0,0,Parking,,131 Canal St,Providence,RI,"131 Canal St, Providence, RI",41.8274201,-71.4098288,Downtown,44007000800,0.25,2,29,31,0.065,0
152,Southside-Cultural-Center-of-RI,Southside Cultural Center of Rhode Island,0,0,0,0,NA,0,0,0,LiquorFF,,25 Dorrance St,Providence,RI,"25 Dorrance St, Providence, RI",41.8239932,-71.4129367,Downtown,44007000800,0.25,9,109,118,0.076,0
663,Speedway,Speedway,0,0,0,0,NA,1,0,0,FoodDisp,,1215 North Main St,Providence,RI,"1215 North Main St, Providence, RI",41.8532263,-71.4007141,Hope,44007003300,0.25,0,11,11,0,1.4668962
612,Speedway,Speedway,0,0,0,0,NA,1,0,0,FoodDisp,,440 Smithfield Ave,Providence,RI,"440 Smithfield Ave, Providence, RI",41.857755,-71.4111973,Charles,44007002900,0.25,0,6,6,0,1.577074562
806,Speedway,Speedway,0,0,0,0,NA,1,0,0,FoodDisp,,442 Manton Ave,Providence,RI,"442 Manton Ave, Providence, RI",41.8251959,-71.4548894,Olneyville,44007002000,0.25,0,17,17,0,2.410716297
952,Speedway,Speedway,0,0,0,0,NA,1,0,0,StoPetrol,,83 Point St,Providence,RI,"83 Point St, Providence, RI",41.8169163,-71.4068691,Downtown,44007000600,0.25,0,10,10,0,0
613,SPIKE-S-JUNKYARD-DOGS,Spike's Junkyard Dogs - CLOSED,0,1,0,1,12,0,0,0,FoodDisp,,485 Branch Ave,Providence,RI,"485 Branch Ave, Providence, RI",41.8511027,-71.4213308,Charles,44007002900,0.25,0,10,10,0,1.188159272
708,Spiritus-Fermenti,Spiritus Fermenti,0,0,0,0,NA,0,0,0,LiquorA,,220 Meeting St,Providence,RI,"220 Meeting St, Providence, RI",41.8294557,-71.4011901,College Hill,44007003602,0.25,1,26,27,0.037,0.525179923
516,SPORTS-TAP,Sports Tap,0,0,0,0,NA,0,0,0,LiquorBvic,,415 Harris Ave,Providence,RI,"415 Harris Ave, Providence, RI",41.8249787,-71.4341919,Valley,44007002500,0.25,0,17,17,0,0.985705773
944,Sprague-Operating-Resource,Sprague Operating Resource,1,0,0,0,NA,1,0,0,StoPetrol,,144 Allens Ave,Providence,RI,"144 Allens Ave, Providence, RI",41.810452,-71.402848,Upper South Providence,44007000600,0.25,0,1,1,0,0.11603071
322,SS-International-Meat-&-Groceries,SS International Meat & Groceries,1,0,0,0,NA,0,0,0,FoodDisp,,676 Cranston St,Providence,RI,"676 Cranston St, Providence, RI",41.8056628,-71.436767,West End,44007001400,0.25,0,15,15,0,1.557267917
21,ST.-FRANCIS-D-ASSISI,St. Francis D'Assisi,1,0,0,0,NA,0,0,0,FoodDisp,,84 Academy Ave,Providence,RI,"84 Academy Ave, Providence, RI",41.8269886,-71.4438045,Mount Pleasant,44007002102,0.25,0,10,10,0,1.665006437
870,Stanley-Auto-Repair,Stanley's Auto Service,0,0,0,0,NA,0,0,0,MoVehRep,,911 Broad St,Providence,RI,"911 Broad St, Providence, RI",41.7990961,-71.4162184,Elmwood,44007000200,0.25,0,17,17,0,1.13241469
630,Starbucks,Starbucks,0,0,0,0,NA,0,0,1,FoodDisp,,633 North Main St,Providence,RI,"633 North Main St, Providence, RI",41.8364271,-71.4091838,Mount Hope,44007003100,0.25,0,6,6,0,0.188403442
153,Starbucks/City Burger,Starbucks/City Burger,0,0,0,0,NA,0,0,1,FoodDisp,,59 Chestnut St,Providence,RI,"59 Chestnut St, Providence, RI",41.8192419,-71.4128615,Downtown,44007000800,0.25,1,43,44,0.023,0
807,Station-One-Convenience-Store,Station One Convenience Store,1,0,0,0,NA,0,0,0,FoodDisp,,524 Manton Ave,Providence,RI,"524 Manton Ave, Providence, RI",41.825694,-71.458098,Olneyville,44007002000,0.25,0,11,11,0,2.634771242
286,STERLING-CLEANSERS,Sterling Cleansers & Tailors,0,0,0,0,NA,0,0,0,Laundry,,288 Cranston St,Providence,RI,"288 Cranston St, Providence, RI",41.8129754,-71.4283695,West End,44007001200,0.25,0,9,9,0,0.787441048
962,Sterry-Street-Auto-Sales-&-Service-Inc.,Sterry Street Auto Sales & Service Inc.,1,0,0,0,NA,0,0,0,JunkShop,,278 Allens Ave,Providence,RI,"278 Allens Ave, Providence, RI",41.8056824,-71.4019236,Lower South Providence,44007000600,0.25,1,5,6,0.167,0.447482303
215,Stick,Saints and Sinners Lounge,0,0,0,0,NA,0,0,0,LiquorBvic,,1 Fox Place,Providence,RI,"1 Fox Place, Providence, RI",41.8245602,-71.4201643,Federal Hill,44007000900,0.25,1,23,24,0.042,0.039943283
797,Sticky-Rice,Sticky Rice Restaurant,0,0,0,0,NA,0,0,0,FoodDisp,,212 Pocasset Ave,Providence,RI,"212 Pocasset Ave, Providence, RI",41.8091942,-71.454959,Silver Lake,44007001700,0.25,0,10,10,0,2.549180417
287,STOP-MARKET,Stop Market,1,0,0,0,NA,0,0,0,FoodDisp,,308 Cranston St,Providence,RI,"308 Cranston St, Providence, RI",41.8127684,-71.4290152,West End,44007001200,0.25,0,11,11,0,0.831748368
154,Studio-Lounge,Studio Lounge,1,0,0,0,NA,0,0,0,Entertain,,69 Union St,Providence,RI,"69 Union St, Providence, RI",41.8237949,-71.414383,Downtown,44007000800,0.25,9,100,109,0.083,0
469,Subway,Subway,0,0,0,0,NA,0,0,1,FoodDisp,,1017 Smith St,Providence,RI,"1017 Smith St, Providence, RI",41.8430715,-71.4457654,Elmhurst,44007002400,0.25,0,6,6,0,2.110222389
156,Subway,Subway,0,0,0,0,NA,0,0,1,FoodDisp,,2 Kennedy Plaza,Providence,RI,"2 Kennedy Plaza, Providence, RI",41.8247647,-71.412612,Downtown,44007000800,0.25,7,99,106,0.066,0
155,Subway,Subway,0,0,0,0,NA,0,0,1,FoodDisp,,255 Weybosset St,Providence,RI,"255 Weybosset St, Providence, RI",41.8210121,-71.4131546,Downtown,44007000800,0.25,5,91,96,0.052,0
554,Subway,Subway,0,0,0,0,NA,0,0,1,FoodDisp,,539 Smith St,Providence,RI,"539 Smith St, Providence, RI",41.8365365,-71.4288232,Smith Hill,44007002600,0.25,0,15,15,0,0.854127944
360,Subway,Subway,0,0,0,0,NA,0,0,1,FoodDisp,,550 Hartford Ave,Providence,RI,"550 Hartford Ave, Providence, RI",41.8181477,-71.4621452,Hartford,44007001800,0.25,0,16,16,0,2.910610374
517,Subway,Subway,0,0,0,0,NA,0,0,1,FoodDisp,,579 Atwells Ave,Providence,RI,"579 Atwells Ave, Providence, RI",41.8246124,-71.4363784,Valley,44007002500,0.25,0,23,23,0,1.131714738
614,Subway-#38113,Subway,0,0,0,0,NA,0,0,1,FoodDisp,,51 Silver Spring St,Providence,RI,"51 Silver Spring St, Providence, RI",41.8452364,-71.4162068,Charles,44007002900,0.25,0,6,6,0,0.725851825
361,Summit-Liquors,Summit Liquors,0,0,0,0,NA,0,0,0,LiquorA,,452 Hartford Ave,Providence,RI,"452 Hartford Ave, Providence, RI",41.8185093,-71.458965,Hartford,44007001800,0.25,0,15,15,0,2.68927015
458,Sunrise-Market,Sunrise Market,0,0,0,0,NA,0,0,0,FoodDisp,,1222 Smith St,Providence,RI,"1222 Smith St, Providence, RI",41.845946,-71.4519406,Mount Pleasant,44007002400,0.25,0,1,1,0,2.581120256
884,Super-Loundromat,Super Laundry Mat,0,0,0,0,NA,0,0,0,Laundry,,196 Stanwood Ave,Providence,RI,"196 Stanwood Ave, Providence, RI",41.8018052,-71.4259024,Elmwood,44007000300,0.25,0,11,11,0,1.264026294
